Models of pre main sequence, Bernasconi & Maeder 1996 (0.020)

   7  51
 
    9.00

20 0.5400630E+07   2.0000 1.255 3.829 0.680000 0.300000 0.000062 0.003471 0.000059 0.001030 0.010020 0.000007 0.000023 0.001693
21 0.5573441E+07   2.0000 1.305 3.852 0.680000 0.300000 0.000062 0.003460 0.000071 0.001031 0.010020 0.000007 0.000023 0.001693
22 0.5685351E+07   2.0000 1.336 3.869 0.680000 0.300000 0.000056 0.003436 0.000095 0.001033 0.010020 0.000007 0.000023 0.001693
23 0.5805469E+07   2.0000 1.366 3.887 0.680000 0.300000 0.000044 0.003358 0.000168 0.001047 0.010020 0.000007 0.000023 0.001693
24 0.5932455E+07   2.0000 1.395 3.905 0.679900 0.300000 0.000028 0.003121 0.000349 0.001129 0.010020 0.000007 0.000022 0.001693
25 0.6078438E+07   2.0000 1.414 3.924 0.679900 0.300100 0.000020 0.002770 0.000510 0.001366 0.010020 0.000007 0.000022 0.001693
26 0.6275466E+07   2.0000 1.395 3.939 0.679900 0.300100 0.000020 0.002561 0.000522 0.001597 0.010020 0.000007 0.000021 0.001693
27 0.6633372E+07   2.0000 1.247 3.931 0.679700 0.300100 0.000013 0.001744 0.000574 0.002496 0.010020 0.000007 0.000020 0.001693
28 0.7445499E+07   2.0000 1.222 3.936 0.679400 0.300200 0.000009 0.000331 0.000140 0.004617 0.010020 0.000008 0.000014 0.001693
29 0.7773471E+07   2.0000 1.276 3.955 0.679200 0.300200 0.000007 0.000076 0.000030 0.005037 0.010020 0.000011 0.000007 0.001693
30 0.8114561E+07   2.0000 1.305 3.970 0.679100 0.300400 0.000005 0.000032 0.000010 0.005113 0.010010 0.000019 0.000002 0.001693
31 0.9069853E+07   2.0000 1.258 3.973 0.678500 0.300900 0.000004 0.000032 0.000010 0.005115 0.009980 0.000050 0.000000 0.001693
32 0.9884128E+07   2.0000 1.242 3.972 0.678100 0.301400 0.000004 0.000032 0.000010 0.005116 0.009956 0.000075 0.000000 0.001693
